country,year,sex,age,population,foreign_exch_reserve,GPD_per_cap,Unemployment,Inflation_rate,Life_length_expectancy,GINI,ARMS_export,ARMS_import,Corruption_perception,Temperature_JAN,Temperature_JUL,suicides_no
Belgium,2006,female,75+ years,550950,13436681104,38672.70594,8.245900154,1.791207701,79.3804878,28.1,59000000,27000000,7.3,1.02071,21.7403,64
Belgium,2006,male,15-24 years,645841,13436681104,38672.70594,8.245900154,1.791207701,79.3804878,28.1,59000000,27000000,7.3,1.02071,21.7403,86
Belgium,2006,male,25-34 years,689593,13436681104,38672.70594,8.245900154,1.791207701,79.3804878,28.1,59000000,27000000,7.3,1.02071,21.7403,217
Belgium,2006,male,35-54 years,1559144,13436681104,38672.70594,8.245900154,1.791207701,79.3804878,28.1,59000000,27000000,7.3,1.02071,21.7403,616
Belgium,2006,male,5-14 years,619058,13436681104,38672.70594,8.245900154,1.791207701,79.3804878,28.1,59000000,27000000,7.3,1.02071,21.7403,1
Belgium,2006,male,55-74 years,1029722,13436681104,38672.70594,8.245900154,1.791207701,79.3804878,28.1,59000000,27000000,7.3,1.02071,21.7403,333
Belgium,2006,male,75+ years,319905,13436681104,38672.70594,8.245900154,1.791207701,79.3804878,28.1,59000000,27000000,7.3,1.02071,21.7403,142
Belgium,2007,female,15-24 years,635389,16485311239,44262.896,7.457900047,1.8230563,79.78292683,29.2,19000000,174000000,7.1,6.64766,17.2636,22
Belgium,2007,female,25-34 years,681575,16485311239,44262.896,7.457900047,1.8230563,79.78292683,29.2,19000000,174000000,7.1,6.64766,17.2636,40
Belgium,2007,female,35-54 years,1540147,16485311239,44262.896,7.457900047,1.8230563,79.78292683,29.2,19000000,174000000,7.1,6.64766,17.2636,232
Belgium,2007,female,5-14 years,588775,16485311239,44262.896,7.457900047,1.8230563,79.78292683,29.2,19000000,174000000,7.1,6.64766,17.2636,1
Belgium,2007,female,55-74 years,1122161,16485311239,44262.896,7.457900047,1.8230563,79.78292683,29.2,19000000,174000000,7.1,6.64766,17.2636,166
Belgium,2007,female,75+ years,563862,16485311239,44262.896,7.457900047,1.8230563,79.78292683,29.2,19000000,174000000,7.1,6.64766,17.2636,76
Belgium,2007,male,15-24 years,651293,16485311239,44262.896,7.457900047,1.8230563,79.78292683,29.2,19000000,174000000,7.1,6.64766,17.2636,91
Belgium,2007,male,25-34 years,689694,16485311239,44262.896,7.457900047,1.8230563,79.78292683,29.2,19000000,174000000,7.1,6.64766,17.2636,174
Belgium,2007,male,35-54 years,1567727,16485311239,44262.896,7.457900047,1.8230563,79.78292683,29.2,19000000,174000000,7.1,6.64766,17.2636,578
Belgium,2007,male,5-14 years,614877,16485311239,44262.896,7.457900047,1.8230563,79.78292683,29.2,19000000,174000000,7.1,6.64766,17.2636,6
Belgium,2007,male,55-74 years,1043262,16485311239,44262.896,7.457900047,1.8230563,79.78292683,29.2,19000000,174000000,7.1,6.64766,17.2636,308
Belgium,2007,male,75+ years,331504,16485311239,44262.896,7.457900047,1.8230563,79.78292683,29.2,19000000,174000000,7.1,6.64766,17.2636,163
Belgium,2008,female,15-24 years,641708,15680647981,48106.89292,6.975599766,4.489444205,79.6804878,28.4,217000000,203000000,7.3,5.72714,18.3027,37
Belgium,2008,female,25-34 years,684849,15680647981,48106.89292,6.975599766,4.489444205,79.6804878,28.4,217000000,203000000,7.3,5.72714,18.3027,46
Belgium,2008,female,35-54 years,1545151,15680647981,48106.89292,6.975599766,4.489444205,79.6804878,28.4,217000000,203000000,7.3,5.72714,18.3027,225
Belgium,2008,female,5-14 years,586242,15680647981,48106.89292,6.975599766,4.489444205,79.6804878,28.4,217000000,203000000,7.3,5.72714,18.3027,5
Belgium,2008,female,55-74 years,1133712,15680647981,48106.89292,6.975599766,4.489444205,79.6804878,28.4,217000000,203000000,7.3,5.72714,18.3027,165
Belgium,2008,female,75+ years,574334,15680647981,48106.89292,6.975599766,4.489444205,79.6804878,28.4,217000000,203000000,7.3,5.72714,18.3027,69
Belgium,2008,male,15-24 years,657101,15680647981,48106.89292,6.975599766,4.489444205,79.6804878,28.4,217000000,203000000,7.3,5.72714,18.3027,110
Belgium,2008,male,25-34 years,691616,15680647981,48106.89292,6.975599766,4.489444205,79.6804878,28.4,217000000,203000000,7.3,5.72714,18.3027,177
Belgium,2008,male,35-54 years,1573470,15680647981,48106.89292,6.975599766,4.489444205,79.6804878,28.4,217000000,203000000,7.3,5.72714,18.3027,648
Belgium,2008,male,5-14 years,612292,15680647981,48106.89292,6.975599766,4.489444205,79.6804878,28.4,217000000,203000000,7.3,5.72714,18.3027,3
Belgium,2008,male,55-74 years,1058969,15680647981,48106.89292,6.975599766,4.489444205,79.6804878,28.4,217000000,203000000,7.3,5.72714,18.3027,340
Belgium,2008,male,75+ years,341406,15680647981,48106.89292,6.975599766,4.489444205,79.6804878,28.4,217000000,203000000,7.3,5.72714,18.3027,174
Belgium,2009,female,15-24 years,646252,23861674313,44583.54481,7.907599926,-0.053145674,80.03414634,28.6,243000000,91000000,7.1,0.13943,18.4895,34
Belgium,2009,female,25-34 years,690235,23861674313,44583.54481,7.907599926,-0.053145674,80.03414634,28.6,243000000,91000000,7.1,0.13943,18.4895,52
Belgium,2009,female,35-54 years,1547499,23861674313,44583.54481,7.907599926,-0.053145674,80.03414634,28.6,243000000,91000000,7.1,0.13943,18.4895,229
Belgium,2009,female,5-14 years,587237,23861674313,44583.54481,7.907599926,-0.053145674,80.03414634,28.6,243000000,91000000,7.1,0.13943,18.4895,4
Belgium,2009,female,55-74 years,1148108,23861674313,44583.54481,7.907599926,-0.053145674,80.03414634,28.6,243000000,91000000,7.1,0.13943,18.4895,177
Belgium,2009,female,75+ years,582517,23861674313,44583.54481,7.907599926,-0.053145674,80.03414634,28.6,243000000,91000000,7.1,0.13943,18.4895,58
Belgium,2009,male,15-24 years,661817,23861674313,44583.54481,7.907599926,-0.053145674,80.03414634,28.6,243000000,91000000,7.1,0.13943,18.4895,90
Belgium,2009,male,25-34 years,694716,23861674313,44583.54481,7.907599926,-0.053145674,80.03414634,28.6,243000000,91000000,7.1,0.13943,18.4895,181
Belgium,2009,male,35-54 years,1576175,23861674313,44583.54481,7.907599926,-0.053145674,80.03414634,28.6,243000000,91000000,7.1,0.13943,18.4895,645
Belgium,2009,male,5-14 years,613184,23861674313,44583.54481,7.907599926,-0.053145674,80.03414634,28.6,243000000,91000000,7.1,0.13943,18.4895,4
Belgium,2009,male,55-74 years,1075825,23861674313,44583.54481,7.907599926,-0.053145674,80.03414634,28.6,243000000,91000000,7.1,0.13943,18.4895,366
Belgium,2009,male,75+ years,349801,23861674313,44583.54481,7.907599926,-0.053145674,80.03414634,28.6,243000000,91000000,7.1,0.13943,18.4895,173
Belgium,2010,female,15-24 years,647625,26779063929,44141.87814,8.292499542,2.189299204,80.18292683,28.4,9000000,32000000,7.1,-0.524,19.9186,32
Belgium,2010,female,25-34 years,693304,26779063929,44141.87814,8.292499542,2.189299204,80.18292683,28.4,9000000,32000000,7.1,-0.524,19.9186,50
Belgium,2010,female,35-54 years,1548246,26779063929,44141.87814,8.292499542,2.189299204,80.18292683,28.4,9000000,32000000,7.1,-0.524,19.9186,243
Belgium,2010,female,5-14 years,588803,26779063929,44141.87814,8.292499542,2.189299204,80.18292683,28.4,9000000,32000000,7.1,-0.524,19.9186,2
Belgium,2010,female,55-74 years,1156036,26779063929,44141.87814,8.292499542,2.189299204,80.18292683,28.4,9000000,32000000,7.1,-0.524,19.9186,173
Belgium,2010,female,75+ years,586690,26779063929,44141.87814,8.292499542,2.189299204,80.18292683,28.4,9000000,32000000,7.1,-0.524,19.9186,63
Belgium,2010,male,15-24 years,663725,26779063929,44141.87814,8.292499542,2.189299204,80.18292683,28.4,9000000,32000000,7.1,-0.524,19.9186,98
Belgium,2010,male,25-34 years,696461,26779063929,44141.87814,8.292499542,2.189299204,80.18292683,28.4,9000000,32000000,7.1,-0.524,19.9186,184
Belgium,2010,male,35-54 years,1576828,26779063929,44141.87814,8.292499542,2.189299204,80.18292683,28.4,9000000,32000000,7.1,-0.524,19.9186,622
Belgium,2010,male,5-14 years,614697,26779063929,44141.87814,8.292499542,2.189299204,80.18292683,28.4,9000000,32000000,7.1,-0.524,19.9186,7
Belgium,2010,male,55-74 years,1084719,26779063929,44141.87814,8.292499542,2.189299204,80.18292683,28.4,9000000,32000000,7.1,-0.524,19.9186,356
Belgium,2010,male,75+ years,354037,26779063929,44141.87814,8.292499542,2.189299204,80.18292683,28.4,9000000,32000000,7.1,-0.524,19.9186,183
Belgium,2011,female,15-24 years,656675,29114266148,47348.52502,7.1395998,3.532082107,80.58536585,28.1,116000000,21000000,7.49,3.27301,16.2726,41
Belgium,2011,female,25-34 years,707535,29114266148,47348.52502,7.1395998,3.532082107,80.58536585,28.1,116000000,21000000,7.49,3.27301,16.2726,60
Belgium,2011,female,35-54 years,1552522,29114266148,47348.52502,7.1395998,3.532082107,80.58536585,28.1,116000000,21000000,7.49,3.27301,16.2726,247
Belgium,2011,female,5-14 years,597487,29114266148,47348.52502,7.1395998,3.532082107,80.58536585,28.1,116000000,21000000,7.49,3.27301,16.2726,0
Belgium,2011,female,55-74 years,1176009,29114266148,47348.52502,7.1395998,3.532082107,80.58536585,28.1,116000000,21000000,7.49,3.27301,16.2726,185
Belgium,2011,female,75+ years,593364,29114266148,47348.52502,7.1395998,3.532082107,80.58536585,28.1,116000000,21000000,7.49,3.27301,16.2726,67
Belgium,2011,male,15-24 years,676437,29114266148,47348.52502,7.1395998,3.532082107,80.58536585,28.1,116000000,21000000,7.49,3.27301,16.2726,109
Belgium,2011,male,25-34 years,715773,29114266148,47348.52502,7.1395998,3.532082107,80.58536585,28.1,116000000,21000000,7.49,3.27301,16.2726,163
Belgium,2011,male,35-54 years,1587976,29114266148,47348.52502,7.1395998,3.532082107,80.58536585,28.1,116000000,21000000,7.49,3.27301,16.2726,607
Belgium,2011,male,5-14 years,624298,29114266148,47348.52502,7.1395998,3.532082107,80.58536585,28.1,116000000,21000000,7.49,3.27301,16.2726,5
Belgium,2011,male,55-74 years,1105807,29114266148,47348.52502,7.1395998,3.532082107,80.58536585,28.1,116000000,21000000,7.49,3.27301,16.2726,408
Belgium,2011,male,75+ years,361243,29114266148,47348.52502,7.1395998,3.532082107,80.58536585,28.1,116000000,21000000,7.49,3.27301,16.2726,196
Belgium,2012,female,15-24 years,659827,30768939404,44673.11588,7.541699886,2.839663434,80.38536585,27.5,22000000,33000000,75,4.60218,17.4624,28
Belgium,2012,female,25-34 years,715195,30768939404,44673.11588,7.541699886,2.839663434,80.38536585,27.5,22000000,33000000,75,4.60218,17.4624,45
Belgium,2012,female,35-54 years,1551324,30768939404,44673.11588,7.541699886,2.839663434,80.38536585,27.5,22000000,33000000,75,4.60218,17.4624,217
Belgium,2012,female,5-14 years,603232,30768939404,44673.11588,7.541699886,2.839663434,80.38536585,27.5,22000000,33000000,75,4.60218,17.4624,3
Belgium,2012,female,55-74 years,1195065,30768939404,44673.11588,7.541699886,2.839663434,80.38536585,27.5,22000000,33000000,75,4.60218,17.4624,187
Belgium,2012,female,75+ years,600081,30768939404,44673.11588,7.541699886,2.839663434,80.38536585,27.5,22000000,33000000,75,4.60218,17.4624,61
Belgium,2012,male,15-24 years,681023,30768939404,44673.11588,7.541699886,2.839663434,80.38536585,27.5,22000000,33000000,75,4.60218,17.4624,100
Belgium,2012,male,25-34 years,723202,30768939404,44673.11588,7.541699886,2.839663434,80.38536585,27.5,22000000,33000000,75,4.60218,17.4624,193
Belgium,2012,male,35-54 years,1588342,30768939404,44673.11588,7.541699886,2.839663434,80.38536585,27.5,22000000,33000000,75,4.60218,17.4624,617
Belgium,2012,male,5-14 years,630495,30768939404,44673.11588,7.541699886,2.839663434,80.38536585,27.5,22000000,33000000,75,4.60218,17.4624,3
Belgium,2012,male,55-74 years,1125706,30768939404,44673.11588,7.541699886,2.839663434,80.38536585,27.5,22000000,33000000,75,4.60218,17.4624,381
Belgium,2012,male,75+ years,369145,30768939404,44673.11588,7.541699886,2.839663434,80.38536585,27.5,22000000,33000000,75,4.60218,17.4624,191
Belgium,2013,female,15-24 years,656675,26946175032,46744.66254,8.425299644,1.11309594,80.58780488,27.7,55000000,46000000,75,1.94543,20.0705,27
Belgium,2013,female,25-34 years,721787,26946175032,46744.66254,8.425299644,1.11309594,80.58780488,27.7,55000000,46000000,75,1.94543,20.0705,47
Belgium,2013,female,35-54 years,1546111,26946175032,46744.66254,8.425299644,1.11309594,80.58780488,27.7,55000000,46000000,75,1.94543,20.0705,215
Belgium,2013,female,5-14 years,610848,26946175032,46744.66254,8.425299644,1.11309594,80.58780488,27.7,55000000,46000000,75,1.94543,20.0705,2
Belgium,2013,female,55-74 years,1221439,26946175032,46744.66254,8.425299644,1.11309594,80.58780488,27.7,55000000,46000000,75,1.94543,20.0705,168
Belgium,2013,female,75+ years,605856,26946175032,46744.66254,8.425299644,1.11309594,80.58780488,27.7,55000000,46000000,75,1.94543,20.0705,73
Belgium,2013,male,15-24 years,679018,26946175032,46744.66254,8.425299644,1.11309594,80.58780488,27.7,55000000,46000000,75,1.94543,20.0705,91
Belgium,2013,male,25-34 years,728918,26946175032,46744.66254,8.425299644,1.11309594,80.58780488,27.7,55000000,46000000,75,1.94543,20.0705,159
Belgium,2013,male,35-54 years,1582723,26946175032,46744.66254,8.425299644,1.11309594,80.58780488,27.7,55000000,46000000,75,1.94543,20.0705,570
Belgium,2013,male,5-14 years,638399,26946175032,46744.66254,8.425299644,1.11309594,80.58780488,27.7,55000000,46000000,75,1.94543,20.0705,3
Belgium,2013,male,55-74 years,1155511,26946175032,46744.66254,8.425299644,1.11309594,80.58780488,27.7,55000000,46000000,75,1.94543,20.0705,357
Belgium,2013,male,75+ years,378864,26946175032,46744.66254,8.425299644,1.11309594,80.58780488,27.7,55000000,46000000,75,1.94543,20.0705,183
Belgium,2014,female,15-24 years,653625,25444391273,47700.54036,8.52270031,0.340002833,81.28780488,28.1,10000000,104000000,76,5.49019,19.4785,27
Belgium,2014,female,25-34 years,724681,25444391273,47700.54036,8.52270031,0.340002833,81.28780488,28.1,10000000,104000000,76,5.49019,19.4785,43
Belgium,2014,female,35-54 years,1540001,25444391273,47700.54036,8.52270031,0.340002833,81.28780488,28.1,10000000,104000000,76,5.49019,19.4785,231
Belgium,2014,female,5-14 years,615939,25444391273,47700.54036,8.52270031,0.340002833,81.28780488,28.1,10000000,104000000,76,5.49019,19.4785,0
Belgium,2014,female,55-74 years,1240549,25444391273,47700.54036,8.52270031,0.340002833,81.28780488,28.1,10000000,104000000,76,5.49019,19.4785,177
Belgium,2014,female,75+ years,614412,25444391273,47700.54036,8.52270031,0.340002833,81.28780488,28.1,10000000,104000000,76,5.49019,19.4785,83
Belgium,2014,male,15-24 years,675446,25444391273,47700.54036,8.52270031,0.340002833,81.28780488,28.1,10000000,104000000,76,5.49019,19.4785,85
Belgium,2014,male,25-34 years,728759,25444391273,47700.54036,8.52270031,0.340002833,81.28780488,28.1,10000000,104000000,76,5.49019,19.4785,168
Belgium,2014,male,35-54 years,1576060,25444391273,47700.54036,8.52270031,0.340002833,81.28780488,28.1,10000000,104000000,76,5.49019,19.4785,531
Belgium,2014,male,5-14 years,644794,25444391273,47700.54036,8.52270031,0.340002833,81.28780488,28.1,10000000,104000000,76,5.49019,19.4785,4
Belgium,2014,male,55-74 years,1176768,25444391273,47700.54036,8.52270031,0.340002833,81.28780488,28.1,10000000,104000000,76,5.49019,19.4785,363
Belgium,2014,male,75+ years,387814,25444391273,47700.54036,8.52270031,0.340002833,81.28780488,28.1,10000000,104000000,76,5.49019,19.4785,187
Belgium,2015,female,15-24 years,649587,24101851039,40991.80814,8.482000351,0.561429153,80.99268293,27.7,12000000,56000000,77,3.55872,19.3917,21
Belgium,2015,female,25-34 years,726357,24101851039,40991.80814,8.482000351,0.561429153,80.99268293,27.7,12000000,56000000,77,3.55872,19.3917,45
Belgium,2015,female,35-54 years,1534727,24101851039,40991.80814,8.482000351,0.561429153,80.99268293,27.7,12000000,56000000,77,3.55872,19.3917,221
Belgium,2015,female,5-14 years,622189,24101851039,40991.80814,8.482000351,0.561429153,80.99268293,27.7,12000000,56000000,77,3.55872,19.3917,2
Belgium,2015,female,55-74 years,1262327,24101851039,40991.80814,8.482000351,0.561429153,80.99268293,27.7,12000000,56000000,77,3.55872,19.3917,176
Belgium,2015,female,75+ years,616201,24101851039,40991.80814,8.482000351,0.561429153,80.99268293,27.7,12000000,56000000,77,3.55872,19.3917,87
Belgium,2015,male,15-24 years,671971,24101851039,40991.80814,8.482000351,0.561429153,80.99268293,27.7,12000000,56000000,77,3.55872,19.3917,93
Belgium,2015,male,25-34 years,728873,24101851039,40991.80814,8.482000351,0.561429153,80.99268293,27.7,12000000,56000000,77,3.55872,19.3917,161
Belgium,2015,male,35-54 years,1567729,24101851039,40991.80814,8.482000351,0.561429153,80.99268293,27.7,12000000,56000000,77,3.55872,19.3917,529
Belgium,2015,male,5-14 years,651450,24101851039,40991.80814,8.482000351,0.561429153,80.99268293,27.7,12000000,56000000,77,3.55872,19.3917,2
Belgium,2015,male,55-74 years,1200170,24101851039,40991.80814,8.482000351,0.561429153,80.99268293,27.7,12000000,56000000,77,3.55872,19.3917,353
Belgium,2015,male,75+ years,392775,24101851039,40991.80814,8.482000351,0.561429153,80.99268293,27.7,12000000,56000000,77,3.55872,19.3917,177
Bulgaria,2007,female,15-24 years,493056,17544560020,5885.104348,6.877699852,8.40253419,72.66341463,36.1,9000000,48000000,4.1,2.51941,24.005,9
Bulgaria,2007,female,25-34 years,558209,17544560020,5885.104348,6.877699852,8.40253419,72.66341463,36.1,9000000,48000000,4.1,2.51941,24.005,15
Bulgaria,2007,female,35-54 years,1072051,17544560020,5885.104348,6.877699852,8.40253419,72.66341463,36.1,9000000,48000000,4.1,2.51941,24.005,58
Bulgaria,2007,female,5-14 years,331138,17544560020,5885.104348,6.877699852,8.40253419,72.66341463,36.1,9000000,48000000,4.1,2.51941,24.005,5
Bulgaria,2007,female,55-74 years,981661,17544560020,5885.104348,6.877699852,8.40253419,72.66341463,36.1,9000000,48000000,4.1,2.51941,24.005,82
Bulgaria,2007,female,75+ years,344739,17544560020,5885.104348,6.877699852,8.40253419,72.66341463,36.1,9000000,48000000,4.1,2.51941,24.005,70
Bulgaria,2007,male,15-24 years,518624,17544560020,5885.104348,6.877699852,8.40253419,72.66341463,36.1,9000000,48000000,4.1,2.51941,24.005,39
Bulgaria,2007,male,25-34 years,583293,17544560020,5885.104348,6.877699852,8.40253419,72.66341463,36.1,9000000,48000000,4.1,2.51941,24.005,55
Bulgaria,2007,male,35-54 years,1061001,17544560020,5885.104348,6.877699852,8.40253419,72.66341463,36.1,9000000,48000000,4.1,2.51941,24.005,180
Bulgaria,2007,male,5-14 years,349244,17544560020,5885.104348,6.877699852,8.40253419,72.66341463,36.1,9000000,48000000,4.1,2.51941,24.005,0
Bulgaria,2007,male,55-74 years,804233,17544560020,5885.104348,6.877699852,8.40253419,72.66341463,36.1,9000000,48000000,4.1,2.51941,24.005,238
Bulgaria,2007,male,75+ years,215225,17544560020,5885.104348,6.877699852,8.40253419,72.66341463,36.1,9000000,48000000,4.1,2.51941,24.005,151
Bulgaria,2008,female,15-24 years,479334,17930378434,7265.735497,5.609499931,12.3487196,72.96341463,33.6,4000000,116000000,3.6,-0.7113,22.3205,10
Bulgaria,2008,female,25-34 years,555973,17930378434,7265.735497,5.609499931,12.3487196,72.96341463,33.6,4000000,116000000,3.6,-0.7113,22.3205,21
Bulgaria,2008,female,35-54 years,1066979,17930378434,7265.735497,5.609499931,12.3487196,72.96341463,33.6,4000000,116000000,3.6,-0.7113,22.3205,41
Bulgaria,2008,female,5-14 years,324354,17930378434,7265.735497,5.609499931,12.3487196,72.96341463,33.6,4000000,116000000,3.6,-0.7113,22.3205,1
Bulgaria,2008,female,55-74 years,980953,17930378434,7265.735497,5.609499931,12.3487196,72.96341463,33.6,4000000,116000000,3.6,-0.7113,22.3205,106
Bulgaria,2008,female,75+ years,352453,17930378434,7265.735497,5.609499931,12.3487196,72.96341463,33.6,4000000,116000000,3.6,-0.7113,22.3205,66
Bulgaria,2008,male,15-24 years,504391,17930378434,7265.735497,5.609499931,12.3487196,72.96341463,33.6,4000000,116000000,3.6,-0.7113,22.3205,48
Bulgaria,2008,male,25-34 years,581969,17930378434,7265.735497,5.609499931,12.3487196,72.96341463,33.6,4000000,116000000,3.6,-0.7113,22.3205,60
Bulgaria,2008,male,35-54 years,1058360,17930378434,7265.735497,5.609499931,12.3487196,72.96341463,33.6,4000000,116000000,3.6,-0.7113,22.3205,205
Bulgaria,2008,male,5-14 years,342263,17930378434,7265.735497,5.609499931,12.3487196,72.96341463,33.6,4000000,116000000,3.6,-0.7113,22.3205,1
Bulgaria,2008,male,55-74 years,801793,17930378434,7265.735497,5.609499931,12.3487196,72.96341463,33.6,4000000,116000000,3.6,-0.7113,22.3205,248
Bulgaria,2008,male,75+ years,218689,17930378434,7265.735497,5.609499931,12.3487196,72.96341463,33.6,4000000,116000000,3.6,-0.7113,22.3205,132
Bulgaria,2009,female,15-24 years,463505,18522121029,6984.965976,6.816599846,2.753202239,73.41219512,33.8,16000000,119000000,3.8,0.18647,23.1172,9
Bulgaria,2009,female,25-34 years,548235,18522121029,6984.965976,6.816599846,2.753202239,73.41219512,33.8,16000000,119000000,3.8,0.18647,23.1172,13
Bulgaria,2009,female,35-54 years,1064955,18522121029,6984.965976,6.816599846,2.753202239,73.41219512,33.8,16000000,119000000,3.8,0.18647,23.1172,49
Bulgaria,2009,female,5-14 years,320318,18522121029,6984.965976,6.816599846,2.753202239,73.41219512,33.8,16000000,119000000,3.8,0.18647,23.1172,0
Bulgaria,2009,female,55-74 years,979605,18522121029,6984.965976,6.816599846,2.753202239,73.41219512,33.8,16000000,119000000,3.8,0.18647,23.1172,72
Bulgaria,2009,female,75+ years,360613,18522121029,6984.965976,6.816599846,2.753202239,73.41219512,33.8,16000000,119000000,3.8,0.18647,23.1172,63
Bulgaria,2009,male,15-24 years,487528,18522121029,6984.965976,6.816599846,2.753202239,73.41219512,33.8,16000000,119000000,3.8,0.18647,23.1172,29
Bulgaria,2009,male,25-34 years,575940,18522121029,6984.965976,6.816599846,2.753202239,73.41219512,33.8,16000000,119000000,3.8,0.18647,23.1172,60
Bulgaria,2009,male,35-54 years,1058524,18522121029,6984.965976,6.816599846,2.753202239,73.41219512,33.8,16000000,119000000,3.8,0.18647,23.1172,211
Bulgaria,2009,male,5-14 years,338266,18522121029,6984.965976,6.816599846,2.753202239,73.41219512,33.8,16000000,119000000,3.8,0.18647,23.1172,1
Bulgaria,2009,male,55-74 years,799938,18522121029,6984.965976,6.816599846,2.753202239,73.41219512,33.8,16000000,119000000,3.8,0.18647,23.1172,241
Bulgaria,2009,male,75+ years,222390,18522121029,6984.965976,6.816599846,2.753202239,73.41219512,33.8,16000000,119000000,3.8,0.18647,23.1172,120
Bulgaria,2010,female,15-24 years,444943,17223204559,6809.898984,10.27939987,2.438990605,73.51219512,35.7,4000000,8000000,3.6,-0.7549,22.8524,8
Bulgaria,2010,female,25-34 years,537199,17223204559,6809.898984,10.27939987,2.438990605,73.51219512,35.7,4000000,8000000,3.6,-0.7549,22.8524,11
Bulgaria,2010,female,35-54 years,1061049,17223204559,6809.898984,10.27939987,2.438990605,73.51219512,35.7,4000000,8000000,3.6,-0.7549,22.8524,57
Bulgaria,2010,female,5-14 years,319676,17223204559,6809.898984,10.27939987,2.438990605,73.51219512,35.7,4000000,8000000,3.6,-0.7549,22.8524,0
Bulgaria,2010,female,55-74 years,979427,17223204559,6809.898984,10.27939987,2.438990605,73.51219512,35.7,4000000,8000000,3.6,-0.7549,22.8524,74
Bulgaria,2010,female,75+ years,366672,17223204559,6809.898984,10.27939987,2.438990605,73.51219512,35.7,4000000,8000000,3.6,-0.7549,22.8524,60
Bulgaria,2010,male,15-24 years,467481,17223204559,6809.898984,10.27939987,2.438990605,73.51219512,35.7,4000000,8000000,3.6,-0.7549,22.8524,35
Bulgaria,2010,male,25-34 years,566462,17223204559,6809.898984,10.27939987,2.438990605,73.51219512,35.7,4000000,8000000,3.6,-0.7549,22.8524,57
Bulgaria,2010,male,35-54 years,1058086,17223204559,6809.898984,10.27939987,2.438990605,73.51219512,35.7,4000000,8000000,3.6,-0.7549,22.8524,202
Bulgaria,2010,male,5-14 years,338094,17223204559,6809.898984,10.27939987,2.438990605,73.51219512,35.7,4000000,8000000,3.6,-0.7549,22.8524,1
Bulgaria,2010,male,55-74 years,799085,17223204559,6809.898984,10.27939987,2.438990605,73.51219512,35.7,4000000,8000000,3.6,-0.7549,22.8524,217
Bulgaria,2010,male,75+ years,224566,17223204559,6809.898984,10.27939987,2.438990605,73.51219512,35.7,4000000,8000000,3.6,-0.7549,22.8524,137
Bulgaria,2011,female,15-24 years,419980,17215731650,7806.348652,11.25959969,4.219903466,74.16341463,34.3,2000000,29000000,3.33,-0.2779,23.0098,11
Bulgaria,2011,female,25-34 years,509076,17215731650,7806.348652,11.25959969,4.219903466,74.16341463,34.3,2000000,29000000,3.33,-0.2779,23.0098,7
Bulgaria,2011,female,35-54 years,1036483,17215731650,7806.348652,11.25959969,4.219903466,74.16341463,34.3,2000000,29000000,3.33,-0.2779,23.0098,41
Bulgaria,2011,female,5-14 years,314076,17215731650,7806.348652,11.25959969,4.219903466,74.16341463,34.3,2000000,29000000,3.33,-0.2779,23.0098,0
Bulgaria,2011,female,55-74 years,990352,17215731650,7806.348652,11.25959969,4.219903466,74.16341463,34.3,2000000,29000000,3.33,-0.2779,23.0098,51
Bulgaria,2011,female,75+ years,372993,17215731650,7806.348652,11.25959969,4.219903466,74.16341463,34.3,2000000,29000000,3.33,-0.2779,23.0098,48
Bulgaria,2011,male,15-24 years,442991,17215731650,7806.348652,11.25959969,4.219903466,74.16341463,34.3,2000000,29000000,3.33,-0.2779,23.0098,36
Bulgaria,2011,male,25-34 years,543115,17215731650,7806.348652,11.25959969,4.219903466,74.16341463,34.3,2000000,29000000,3.33,-0.2779,23.0098,59
Bulgaria,2011,male,35-54 years,1054285,17215731650,7806.348652,11.25959969,4.219903466,74.16341463,34.3,2000000,29000000,3.33,-0.2779,23.0098,201
Bulgaria,2011,male,5-14 years,332601,17215731650,7806.348652,11.25959969,4.219903466,74.16341463,34.3,2000000,29000000,3.33,-0.2779,23.0098,2
Bulgaria,2011,male,55-74 years,813732,17215731650,7806.348652,11.25959969,4.219903466,74.16341463,34.3,2000000,29000000,3.33,-0.2779,23.0098,209
Bulgaria,2011,male,75+ years,226843,17215731650,7806.348652,11.25959969,4.219903466,74.16341463,34.3,2000000,29000000,3.33,-0.2779,23.0098,98
Bulgaria,2012,female,15-24 years,394971,20507099695,7393.189177,12.26990032,2.954568298,74.31463415,36,13000000,5000000,41,-1.2279,24.462,14
Bulgaria,2012,female,25-34 years,482889,20507099695,7393.189177,12.26990032,2.954568298,74.31463415,36,13000000,5000000,41,-1.2279,24.462,13
Bulgaria,2012,female,35-54 years,1014327,20507099695,7393.189177,12.26990032,2.954568298,74.31463415,36,13000000,5000000,41,-1.2279,24.462,46
Bulgaria,2012,female,5-14 years,310187,20507099695,7393.189177,12.26990032,2.954568298,74.31463415,36,13000000,5000000,41,-1.2279,24.462,0
Bulgaria,2012,female,55-74 years,1000743,20507099695,7393.189177,12.26990032,2.954568298,74.31463415,36,13000000,5000000,41,-1.2279,24.462,65
Bulgaria,2012,female,75+ years,378562,20507099695,7393.189177,12.26990032,2.954568298,74.31463415,36,13000000,5000000,41,-1.2279,24.462,61
Bulgaria,2012,male,15-24 years,418715,20507099695,7393.189177,12.26990032,2.954568298,74.31463415,36,13000000,5000000,41,-1.2279,24.462,45
